,C50,KD1,KD2,cod,gamma,k_dissD,muD
134,9.459830287014737e-09,1e-08,5.214008287999684e-07,0.9996777526576291,0.9440691899034019,10.0,0.01917910261672489
135,9.516335711093706e-09,1e-08,5.857020818056667e-07,0.9996348541080167,0.9400393901869505,10.0,0.017073526474706904
136,9.568312849096498e-09,1e-08,6.579332246575679e-07,0.999586215823711,0.9362207447828207,10.0,0.01519911082952934
137,9.616249928686884e-09,1e-08,7.390722033525779e-07,0.9995319640715565,0.9326210112747821,10.0,0.013530477745798068
138,9.660175723395113e-09,1e-08,8.302175681319744e-07,0.9994722476898487,0.9292315438438975,10.0,0.012045035402587823
139,9.700567484124261e-09,1e-08,9.326033468832199e-07,0.9994072195473696,0.9260491897726288,10.0,0.010722672220103232
140,9.737564995501633e-09,1e-08,1.0476157527896652e-06,0.9993372113252239,0.9230565984253404,10.0,0.009545484566618337
141,9.771536867307077e-09,1e-08,1.1768119524349978e-06,0.9992623701823881,0.9202534799376682,10.0,0.008497534359086447
142,9.802449632685177e-09,1e-08,1.3219411484660288e-06,0.9991830477924263,0.917629190609205,10.0,0.00756463327554629
143,9.830840997850589e-09,1e-08,1.4849682622544653e-06,0.999099545799616,0.9151638572486294,10.0,0.00673415065775082
144,9.856778801252231e-09,1e-08,1.6681005372000593e-06,0.9990121629145674,0.9128677650702576,10.0,0.005994842503189408
145,9.880331378167006e-09,1e-08,1.873817422860383e-06,0.9989211734678282,0.9107211157726167,10.0,0.005336699231206312
146,9.901949610997026e-09,1e-08,2.1049041445120197e-06,0.998826818669847,0.9087235524222728,10.0,0.0047508101621027985
147,9.921594353209977e-09,1e-08,2.364489412645407e-06,0.998729597782225,0.9068546696429092,10.0,0.004229242874389499
148,9.939544003138001e-09,1e-08,2.656087782946687e-06,0.998629863216016,0.9051148128830644,10.0,0.003764935806792467
149,9.955807498676329e-09,1e-08,2.98364724028334e-06,0.9985280427482844,0.9035001941966152,10.0,0.003351602650938841
150,9.9705860419452e-09,1e-08,3.351602650938841e-06,0.9984243426562458,0.9019981416737826,10.0,0.0029836472402833404
151,9.984051249421544e-09,1e-08,3.7649358067924677e-06,0.998319256712933,0.9006144249234016,10.0,0.0026560877829466863
152,9.996344364201138e-09,1e-08,4.229242874389499e-06,0.9982132788484264,0.8993225478505331,10.0,0.002364489412645407
153,1.0007376472834963e-08,1e-08,4.750810162102798e-06,0.9981068625753878,0.8981245710946761,10.0,0.00210490414451202
154,1.0017505738881643e-08,1e-08,5.336699231206308e-06,0.9980002349697747,0.8970281145991332,10.0,0.0018738174228603848
155,1.002655357442238e-08,1e-08,5.994842503189409e-06,0.9978942322760004,0.8960031148167923,10.0,0.0016681005372000592
156,1.0034834429318499e-08,1e-08,6.734150657750821e-06,0.9977888769819633,0.8950671871296518,10.0,0.0014849682622544652
157,1.004233961209614e-08,1e-08,7.564633275546291e-06,0.9976848004968476,0.8942071287451906,10.0,0.0013219411484660288
158,1.0049110650395296e-08,1e-08,8.497534359086439e-06,0.9975826081317629,0.8934116856530278,10.0,0.001176811952434999
159,1.0055230373278801e-08,1e-08,9.545484566618338e-06,0.9974825561729515,0.8926834911207224,10.0,0.001047615752789665
160,1.0060769223540878e-08,1e-08,1.0722672220103232e-05,0.9973851131877967,0.8920171015006628,10.0,0.0009326033468832199
161,1.0065730525863842e-08,1e-08,1.2045035402587824e-05,0.9972906639745989,0.8914056685875833,10.0,0.0008302175681319744
162,1.0070168794365172e-08,1e-08,1.3530477745798062e-05,0.9971993850745651,0.890849671456166,10.0,0.0007390722033525783
163,1.00742330472876e-08,1e-08,1.5199110829529332e-05,0.997111996443768,0.8903315114392061,10.0,0.0006579332246575682
