,C50,KD1,KD2,cod,gamma,k_dissD,muD
104,5.372994094081893e-07,1e-08,1.5922827933410923e-08,0.9999970356125661,13.939983310122754,10.0,0.6280291441834253
105,5.673605116486293e-07,1e-08,1.788649529057435e-08,0.9999973859113601,13.84784104695831,10.0,0.5590810182512224
106,5.987393365509949e-07,1e-08,2.0092330025650475e-08,0.9999970581442746,13.757035529162373,10.0,0.497702356433211
107,6.311823587274008e-07,1e-08,2.2570197196339203e-08,0.9999954191979856,13.655242986871718,10.0,0.44306214575838804
108,6.646653249251596e-07,1e-08,2.535364493970112e-08,0.9999944919029874,13.475968260958222,10.0,0.39442060594376555
109,6.988493182795098e-07,1e-08,2.8480358684358016e-08,0.9999940010883822,13.265341751478616,10.0,0.35111917342151316
110,7.339271384151273e-07,1e-08,3.199267137797384e-08,0.9999937306279068,13.05816129350111,10.0,0.3125715849688236
111,7.69846113895844e-07,1e-08,3.593813663804628e-08,0.9999918935365085,12.785778052536502,10.0,0.2782559402207124
112,8.05887321300477e-07,1e-08,4.0370172585965546e-08,0.9999902904626384,12.471488400406127,10.0,0.24770763559917108
113,8.420439004179978e-07,1e-08,4.534878508128582e-08,0.9999874332891898,12.139614113958059,10.0,0.22051307399030456
114,8.781581676689489e-07,1e-08,5.094138014816379e-08,0.9999831390941589,11.800496427595007,10.0,0.19630406500402708
115,9.120123447225552e-07,1e-08,5.7223676593502175e-08,0.9999820216413481,11.380966575766955,10.0,0.17475284000076838
116,9.465963749611357e-07,1e-08,6.428073117284321e-08,0.9999701369413047,11.01391666128373,10.0,0.1555676143930472
117,9.761790282187283e-07,1e-08,7.220809018385464e-08,0.9999590083532084,10.363216130423279,10.0,0.1384886371393873
118,1.0020634612766747e-06,1e-08,8.11130830789687e-08,0.9999359303460663,9.7640271900526,10.0,0.12328467394420663
119,1.0224671204165876e-06,1e-08,9.111627561154892e-08,0.999898506140383,9.071707171820478,10.0,0.10974987654930562
120,1.0344010790236468e-06,1e-08,1.0235310218990263e-07,0.9998278046089104,8.280234392362834,10.0,0.09770099572992252
121,1.0340358800073907e-06,1e-08,1.1497569953977356e-07,0.9996838066504604,7.36488756387165,10.0,0.08697490026177834
122,1.0166161852421732e-06,1e-08,1.291549665014884e-07,0.9994004933092112,6.373337873012768,10.0,0.0774263682681127
123,9.739328992394396e-07,1e-08,1.4508287784959396e-07,0.9988095669827554,5.240075243339286,10.0,0.06892612104349698
124,8.909929536623659e-07,1e-08,1.629750834620644e-07,0.99801810928071,4.039418541513621,10.0,0.061359072734131735
125,7.673945984379681e-07,1e-08,1.830738280295368e-07,0.9975952859986966,3.076535268531456,10.0,0.05462277217684342
126,6.14830791195823e-07,1e-08,2.0565123083486517e-07,0.998464936877307,2.5274630797859468,10.0,0.04862601580065353
127,4.727540686483529e-07,1e-08,2.3101297000831593e-07,0.9993715714538254,2.402861099034849,10.0,0.04328761281083059
128,3.6781971771028805e-07,1e-08,2.595024211399736e-07,0.9993606353797311,2.58283367580937,10.0,0.0385352859371053
129,2.9863703797779554e-07,1e-08,2.915053062825176e-07,0.9993606018757358,2.9885307528621503,10.0,0.03430469286314919
130,2.5480402917040676e-07,1e-08,3.274549162877728e-07,0.9995469079389162,3.4720425147019283,10.0,0.030538555088334158
131,2.2592967009481486e-07,1e-08,3.6783797718286325e-07,0.9997483717947611,3.941475968666123,10.0,0.027185882427329413
132,2.0587703829998904e-07,1e-08,4.132012400115337e-07,0.999872773689977,4.354338363386012,10.0,0.02420128264794382
133,1.912364132894596e-07,1e-08,4.64158883361278e-07,0.9999359477900662,4.713456989530409,10.0,0.021544346900318832
