,C50,KD1,KD2,cod,gamma,k_dissD,muD
68,1.3541779331550354e-07,1e-08,2.7185882427329403e-05,0.9999848534944841,7.059964687418492,1.0,0.0003678379771828634
69,1.3534548558203343e-07,1e-08,3.0538555088334155e-05,0.9999846175923237,7.062697402325724,1.0,0.00032745491628777284
70,1.3528463763476405e-07,1e-08,3.4304692863149194e-05,0.9999844984091079,7.066901688970049,1.0,0.0002915053062825176
71,1.352258889830864e-07,1e-08,3.8535285937105275e-05,0.999984469537482,7.069488785020966,1.0,0.00025950242113997375
72,1.3516972676120246e-07,1e-08,4.328761281083057e-05,0.9999845065404666,7.07088243153226,1.0,0.00023101297000831605
73,1.3511043304904766e-07,1e-08,4.8626015800653536e-05,0.9999846098207879,7.069751968590596,1.0,0.00020565123083486514
74,1.350828105982286e-07,1e-08,5.462277217684343e-05,0.9999844004935926,7.074889312644275,1.0,0.00018307382802953677
75,1.3503464931643705e-07,1e-08,6.13590727341317e-05,0.9999845371261611,7.073817291757692,1.0,0.0001629750834620645
76,1.3502060552916144e-07,1e-08,6.892612104349695e-05,0.9999842424994837,7.079760114142026,1.0,0.00014508287784959403
77,1.349920720312123e-07,1e-08,7.74263682681127e-05,0.9999842267473985,7.081145307374227,1.0,0.0001291549665014884
78,1.349623029619846e-07,1e-08,8.697490026177834e-05,0.9999842794308564,7.081372409119743,1.0,0.00011497569953977356
79,1.3493061188717508e-07,1e-08,9.770099572992247e-05,0.9999843969915209,7.080330395271987,1.0,0.00010235310218990269
80,1.3492170515931513e-07,1e-08,0.00010974987654930568,0.9999842055232268,7.084035936682638,1.0,9.111627561154887e-05
81,1.3490410682582905e-07,1e-08,0.0001232846739442066,0.9999843491597709,7.0859604561462195,1.0,8.111308307896872e-05
82,1.3488808690685735e-07,1e-08,0.00013848863713938718,0.9999843341288328,7.08671621967914,1.0,7.220809018385471e-05
83,1.348827835520797e-07,1e-08,0.00015556761439304722,0.9999841705856091,7.089537461668473,1.0,6.428073117284319e-05
84,1.3486259772761687e-07,1e-08,0.0001747528400007683,0.9999842864930037,7.088317528804759,1.0,5.72236765935022e-05
85,1.3485222398214424e-07,1e-08,0.00019630406500402726,0.9999842574194191,7.089067807303758,1.0,5.094138014816375e-05
86,1.3483912352307924e-07,1e-08,0.00022051307399030456,0.9999841485600426,7.087995265341373,1.0,4.534878508128582e-05
87,1.3482070056067282e-07,1e-08,0.0002477076355991709,0.9999843392991694,7.086457319058411,1.0,4.037017258596558e-05
88,1.3481232482436043e-07,1e-08,0.0002782559402207126,0.9999843281964622,7.0866903997949455,1.0,3.5938136638046256e-05
89,1.3481373826627024e-07,1e-08,0.00031257158496882353,0.9999841786829881,7.088991872921001,1.0,3.199267137797385e-05
90,1.348039118392491e-07,1e-08,0.00035111917342151277,0.9999842162728634,7.088359913614722,1.0,2.8480358684358048e-05
91,1.3480343299341758e-07,1e-08,0.00039442060594376563,0.9999841097953186,7.089791014107754,1.0,2.5353644939701114e-05
92,1.348008067755751e-07,1e-08,0.00044306214575838776,0.9999840462435929,7.090504857681398,1.0,2.2570197196339216e-05
93,1.347846752327935e-07,1e-08,0.0004977023564332114,0.9999842566302557,7.088027963366461,1.0,2.0092330025650458e-05
94,1.3478567483408394e-07,1e-08,0.0005590810182512223,0.9999841820246601,7.089447493766719,1.0,1.7886495290574353e-05
95,1.347891790298948e-07,1e-08,0.0006280291441834246,0.9999840580030427,7.091299685993356,1.0,1.5922827933410938e-05
96,1.3478298235313236e-07,1e-08,0.0007054802310718645,0.9999841100218025,7.090738192991857,1.0,1.4174741629268048e-05
97,1.3476925293818756e-07,1e-08,0.000792482898353917,0.9999842804497981,7.0882568730473094,1.0,1.261856883066021e-05
98,1.3476682101236733e-07,1e-08,0.0008902150854450394,0.9999842784485646,7.08839876252327,1.0,1.1233240329780264e-05
99,1.3476458694894801e-07,1e-08,0.001,0.9999842756907458,7.088501831870463,1.0,1e-05
100,2.5638736058679143e-07,1e-08,1e-08,0.9999836132977298,13.412885186418796,10.0,1.0
101,2.7187116566115443e-07,1e-08,1.1233240329780275e-08,0.9999829591177258,13.396745866840337,10.0,0.8902150854450386
102,2.884318092277983e-07,1e-08,1.2618568830660204e-08,0.99998279024496,13.356676655244703,10.0,0.7924828983539174
103,3.062131656939702e-07,1e-08,1.4174741629268054e-08,0.9999813727292353,13.292344773710562,10.0,0.7054802310718643
104,3.2531454816474275e-07,1e-08,1.5922827933410923e-08,0.9999791039609713,13.208330530919717,10.0,0.6280291441834253
105,3.4576400313301706e-07,1e-08,1.788649529057435e-08,0.9999762604547667,13.098442093741706,10.0,0.5590810182512224
106,3.67709651556244e-07,1e-08,2.0092330025650475e-08,0.9999722587527075,12.933868756113531,10.0,0.497702356433211
107,3.9114578946739366e-07,1e-08,2.2570197196339203e-08,0.9999662746023881,12.743578065914502,10.0,0.44306214575838804
108,4.1615694247815043e-07,1e-08,2.535364493970112e-08,0.9999584800855956,12.507348193084422,10.0,0.39442060594376555
109,4.427385024988337e-07,1e-08,2.8480358684358016e-08,0.9999475051134172,12.216760710692673,10.0,0.35111917342151316
110,4.7090369183191813e-07,1e-08,3.199267137797384e-08,0.9999322914787696,11.872825347178594,10.0,0.3125715849688236
111,5.004956807282176e-07,1e-08,3.593813663804628e-08,0.9999122989344709,11.450494871611783,10.0,0.2782559402207124
112,5.313099264263744e-07,1e-08,4.0370172585965546e-08,0.9998846749138868,10.963993953630418,10.0,0.24770763559917108
113,5.629866971377684e-07,1e-08,4.534878508128582e-08,0.9998465175272447,10.397786502384875,10.0,0.22051307399030456
114,5.949383478537364e-07,1e-08,5.094138014816379e-08,0.9997946360591731,9.749746774433897,10.0,0.19630406500402708
115,6.262691283290954e-07,1e-08,5.7223676593502175e-08,0.9997245046921925,9.023219189303092,10.0,0.17475284000076838
116,6.555712677622238e-07,1e-08,6.428073117284321e-08,0.9996292234339417,8.221031583166774,10.0,0.1555676143930472
117,6.810180194660845e-07,1e-08,7.220809018385464e-08,0.9995050051181519,7.3740611235695,10.0,0.1384886371393873
118,6.997453552650227e-07,1e-08,8.11130830789687e-08,0.9993476582646607,6.491861791955485,10.0,0.12328467394420663
119,7.082451122779763e-07,1e-08,9.111627561154892e-08,0.9991686698625133,5.6146634341824155,10.0,0.10974987654930562
120,7.022286595029817e-07,1e-08,1.0235310218990263e-07,0.9990081104909987,4.786581851325944,10.0,0.09770099572992252
121,6.775550518554422e-07,1e-08,1.1497569953977356e-07,0.9989571849368473,4.057648602237831,10.0,0.08697490026177834
122,6.326571828502168e-07,1e-08,1.291549665014884e-07,0.9991147270893814,3.482104079177063,10.0,0.0774263682681127
123,5.708897263749499e-07,1e-08,1.4508287784959396e-07,0.9994506785653579,3.0897329151995274,10.0,0.06892612104349698
124,5.003763878098902e-07,1e-08,1.629750834620644e-07,0.9997595656223157,2.8860365152467473,10.0,0.061359072734131735
125,4.311171758253277e-07,1e-08,1.830738280295368e-07,0.9998467697821186,2.858537861849142,10.0,0.05462277217684342
126,3.707875276733498e-07,1e-08,2.0565123083486517e-07,0.9997706069939682,2.9834413207069135,10.0,0.04862601580065353
127,3.2249974965521103e-07,1e-08,2.3101297000831593e-07,0.9997145147865888,3.222580622454456,10.0,0.04328761281083059
128,2.855861073813103e-07,1e-08,2.595024211399736e-07,0.9997443444591503,3.5241974144840924,10.0,0.0385352859371053
129,2.575754784549905e-07,1e-08,2.915053062825176e-07,0.9998165884832708,3.84266554991247,10.0,0.03430469286314919
130,2.362210874246887e-07,1e-08,3.274549162877728e-07,0.9998832846006703,4.15330475840352,10.0,0.030538555088334158
131,2.1962405892938367e-07,1e-08,3.6783797718286325e-07,0.999930759010396,4.444766422790435,10.0,0.027185882427329413
132,2.0650596990458664e-07,1e-08,4.132012400115337e-07,0.9999604923265234,4.710741606243074,10.0,0.02420128264794382
133,1.9591763200519042e-07,1e-08,4.64158883361278e-07,0.9999777908755826,4.9515224408688985,10.0,0.021544346900318832
134,1.8735321398887105e-07,1e-08,5.214008287999684e-07,0.9999881083260496,5.171126474283182,10.0,0.01917910261672489
135,1.8030692257154036e-07,1e-08,5.857020818056667e-07,0.9999941075187261,5.370243395069132,10.0,0.017073526474706904
136,1.7441157407971314e-07,1e-08,6.579332246575679e-07,0.9999970144945056,5.545458938258441,10.0,0.01519911082952934
137,1.6947107146462366e-07,1e-08,7.390722033525779e-07,0.9999983011939959,5.7021539053281325,10.0,0.013530477745798068
138,1.6531910839209017e-07,1e-08,8.302175681319744e-07,0.9999984835517814,5.844434656086516,10.0,0.012045035402587823
139,1.6168704317684095e-07,1e-08,9.326033468832199e-07,0.999998600797336,5.96383421722673,10.0,0.010722672220103232
140,1.5862059917003578e-07,1e-08,1.0476157527896652e-06,0.9999981332132143,6.071868263904092,10.0,0.009545484566618337
141,1.559878605640331e-07,1e-08,1.1768119524349978e-06,0.9999974762403538,6.173682802119367,10.0,0.008497534359086447
142,1.5376871913683856e-07,1e-08,1.3219411484660288e-06,0.9999960685949788,6.2688075114425095,10.0,0.00756463327554629
143,1.518249312902211e-07,1e-08,1.4849682622544653e-06,0.9999952924830321,6.343067479791192,10.0,0.00673415065775082
144,1.501129432898731e-07,1e-08,1.6681005372000593e-06,0.9999943801967246,6.415339696655595,10.0,0.005994842503189408
145,1.486237979976312e-07,1e-08,1.873817422860383e-06,0.9999935545475008,6.478193591327104,10.0,0.005336699231206312
146,1.4731775130547247e-07,1e-08,2.1049041445120197e-06,0.9999928345908172,6.534472557472144,10.0,0.0047508101621027985
147,1.4617068626765475e-07,1e-08,2.364489412645407e-06,0.9999919691084589,6.584900593767112,10.0,0.004229242874389499
148,1.4514630895410734e-07,1e-08,2.656087782946687e-06,0.9999914643914646,6.631844958087979,10.0,0.003764935806792467
149,1.442203871849096e-07,1e-08,2.98364724028334e-06,0.9999914848411188,6.670572218291403,10.0,0.003351602650938841
150,1.4346960642654345e-07,1e-08,3.351602650938841e-06,0.9999903188502706,6.705214278473939,10.0,0.0029836472402833404
151,1.4278997672104181e-07,1e-08,3.7649358067924677e-06,0.9999898038990304,6.7397155917861244,10.0,0.0026560877829466863
152,1.4213847971986137e-07,1e-08,4.229242874389499e-06,0.9999902364256945,6.7569142811135405,10.0,0.002364489412645407
153,1.416325783014899e-07,1e-08,4.750810162102798e-06,0.9999895755164846,6.785310037174993,10.0,0.00210490414451202
154,1.4118317167734373e-07,1e-08,5.336699231206308e-06,0.9999890089846585,6.805395502478408,10.0,0.0018738174228603848
155,1.4072411015304815e-07,1e-08,5.994842503189409e-06,0.999989229790323,6.825027031117542,10.0,0.0016681005372000592
156,1.4039836606888428e-07,1e-08,6.734150657750821e-06,0.9999879311484479,6.838926960520345,10.0,0.0014849682622544652
157,1.4007806956398255e-07,1e-08,7.564633275546291e-06,0.9999876514699243,6.856881949356877,10.0,0.0013219411484660288
158,1.397539798245586e-07,1e-08,8.497534359086439e-06,0.9999882087239098,6.872694068564336,10.0,0.001176811952434999
159,1.39497901816708e-07,1e-08,9.545484566618338e-06,0.9999878726012482,6.883820306432122,10.0,0.001047615752789665
160,1.392865487616997e-07,1e-08,1.0722672220103232e-05,0.9999869738859617,6.890463090664492,10.0,0.0009326033468832199
161,1.3909273437177933e-07,1e-08,1.2045035402587824e-05,0.999986660995828,6.901116364359905,10.0,0.0008302175681319744
162,1.3892296937618335e-07,1e-08,1.3530477745798062e-05,0.9999865792110354,6.913791263423952,10.0,0.0007390722033525783
163,1.3876116493855564e-07,1e-08,1.5199110829529332e-05,0.9999864571789959,6.920616356902561,10.0,0.0006579332246575682
164,1.386090004298849e-07,1e-08,1.7073526474706906e-05,0.9999868224694175,6.9286554477469355,10.0,0.0005857020818056666
165,1.3847933587426718e-07,1e-08,1.917910261672489e-05,0.9999867861948815,6.934360340864518,10.0,0.0005214008287999684
166,1.3835542807574562e-07,1e-08,2.1544346900318847e-05,0.9999866602598967,6.935791368938702,10.0,0.0004641588833612777
167,1.3827638588603112e-07,1e-08,2.4201282647943808e-05,0.9999862667421051,6.944578169637494,10.0,0.0004132012400115339
168,1.38188177977814e-07,1e-08,2.7185882427329403e-05,0.9999860388175068,6.94748922285147,10.0,0.0003678379771828634
169,1.381129490591365e-07,1e-08,3.0538555088334155e-05,0.9999857232924352,6.951184909636487,10.0,0.00032745491628777284
170,1.3804490354137116e-07,1e-08,3.4304692863149194e-05,0.9999856392670236,6.955170863896613,10.0,0.0002915053062825176
171,1.3798142024105828e-07,1e-08,3.8535285937105275e-05,0.999985568802766,6.957832331298523,10.0,0.00025950242113997375
172,1.3792140776988794e-07,1e-08,4.328761281083057e-05,0.9999855733884258,6.959349186040434,10.0,0.00023101297000831605
173,1.378702482016132e-07,1e-08,4.8626015800653536e-05,0.9999855204052781,6.961235783297835,10.0,0.00020565123083486514
174,1.378186237950451e-07,1e-08,5.462277217684343e-05,0.9999855572296209,6.961375998421905,10.0,0.00018307382802953677
175,1.3779037121834923e-07,1e-08,6.13590727341317e-05,0.9999854174641253,6.966129845514191,10.0,0.0001629750834620645
176,1.3775684268518688e-07,1e-08,6.892612104349695e-05,0.9999853736801241,6.9681622330594815,10.0,0.00014508287784959403
177,1.3771363756662366e-07,1e-08,7.74263682681127e-05,0.9999854752031752,6.966469402389831,10.0,0.0001291549665014884
178,1.376926066776931e-07,1e-08,8.697490026177834e-05,0.9999853916827444,6.969526969591199,10.0,0.00011497569953977356
179,1.376616048725629e-07,1e-08,9.770099572992247e-05,0.9999854331401369,6.969026421623221,10.0,0.00010235310218990269
180,1.3763967376527292e-07,1e-08,0.00010974987654930568,0.9999854164277692,6.970066274822132,10.0,9.111627561154887e-05
181,1.3763753269302828e-07,1e-08,0.0001232846739442066,0.9999854415890516,6.976661001883792,10.0,8.111308307896872e-05
182,1.3762009540021665e-07,1e-08,0.00013848863713938718,0.9999854254588383,6.977441447858482,10.0,7.220809018385471e-05
183,1.3760812672059195e-07,1e-08,0.00015556761439304722,0.9999853685413539,6.979064290107173,10.0,6.428073117284319e-05
184,1.375911522684033e-07,1e-08,0.0001747528400007683,0.9999853910255768,6.9788516802194485,10.0,5.72236765935022e-05
185,1.3756970643842325e-07,1e-08,0.00019630406500402726,0.9999854661611871,6.976996965488432,10.0,5.094138014816375e-05
186,1.375651603127753e-07,1e-08,0.00022051307399030456,0.9999851913839872,6.9781522754464484,10.0,4.534878508128582e-05
187,1.375448944213424e-07,1e-08,0.0002477076355991709,0.9999854174039404,6.976469533454251,10.0,4.037017258596558e-05
188,1.375359857206296e-07,1e-08,0.0002782559402207126,0.9999854041759446,6.976759109155232,10.0,3.5938136638046256e-05
189,1.3754171172203623e-07,1e-08,0.00031257158496882353,0.9999852451025011,6.980549446125384,10.0,3.199267137797385e-05
190,1.3752527269530835e-07,1e-08,0.00035111917342151277,0.9999853956591924,6.978649498499909,10.0,2.8480358684358048e-05
191,1.37529591387753e-07,1e-08,0.00039442060594376563,0.9999853356284876,6.981932795849706,10.0,2.5353644939701114e-05
192,1.3752578634137514e-07,1e-08,0.00044306214575838776,0.9999853140608466,6.982615571039271,10.0,2.2570197196339216e-05
193,1.3751896313496083e-07,1e-08,0.0004977023564332114,0.9999851170656914,6.981290339288794,10.0,2.0092330025650458e-05
194,1.3751076960704948e-07,1e-08,0.0005590810182512223,0.9999851662262869,6.980468663246983,10.0,1.7886495290574353e-05
195,1.3750464133020016e-07,1e-08,0.0006280291441834246,0.9999851915001059,6.980048658671475,10.0,1.5922827933410938e-05
196,1.3749056832829834e-07,1e-08,0.0007054802310718645,0.999985300158906,6.977432947567959,10.0,1.4174741629268048e-05
197,1.3748754134581808e-07,1e-08,0.000792482898353917,0.9999852956376795,6.977572335758242,10.0,1.261856883066021e-05
198,1.3748485280022933e-07,1e-08,0.0008902150854450394,0.9999852942220293,6.977703722654956,10.0,1.1233240329780264e-05
199,1.3748244322748714e-07,1e-08,0.001,0.9999852919254509,6.977815708199717,10.0,1e-05
200,3.975794866303039e-07,1e-08,1e-08,0.9999990452071329,12.162802482091157,60.0,1.0
201,4.2134881642524796e-07,1e-08,1.1233240329780275e-08,0.9999989211798809,12.16886061263051,60.0,0.8902150854450386
202,4.4646984408654444e-07,1e-08,1.2618568830660204e-08,0.9999989925048703,12.16019974358757,60.0,0.7924828983539174
203,4.731240081452311e-07,1e-08,1.4174741629268054e-08,0.9999988098235811,12.14817348139633,60.0,0.7054802310718643
204,5.012229021368118e-07,1e-08,1.5922827933410923e-08,0.9999987691090955,12.124201398241492,60.0,0.6280291441834253
205,5.310000592064706e-07,1e-08,1.788649529057435e-08,0.9999983770853874,12.102624691963305,60.0,0.5590810182512224
206,5.62390450946847e-07,1e-08,2.0092330025650475e-08,0.9999980965294633,12.06145507925072,60.0,0.497702356433211
207,5.955030997232438e-07,1e-08,2.2570197196339203e-08,0.9999974513172074,12.011877657030785,60.0,0.44306214575838804
208,6.30361424394404e-07,1e-08,2.535364493970112e-08,0.999996574603376,11.948041421808815,60.0,0.39442060594376555
209,6.670073777546762e-07,1e-08,2.8480358684358016e-08,0.9999952899343933,11.855276458982706,60.0,0.35111917342151316
210,7.053969417123219e-07,1e-08,3.199267137797384e-08,0.9999931050135842,11.737933039465812,60.0,0.3125715849688236
211,7.454735875718882e-07,1e-08,3.593813663804628e-08,0.9999895208627322,11.585613150183748,60.0,0.2782559402207124
212,7.870167768741285e-07,1e-08,4.0370172585965546e-08,0.9999836451951273,11.379350631413404,60.0,0.24770763559917108
213,8.297474013651563e-07,1e-08,4.534878508128582e-08,0.9999735337203055,11.114641070500237,60.0,0.22051307399030456
214,8.731495248582613e-07,1e-08,5.094138014816379e-08,0.9999559176443038,10.75646901766723,60.0,0.19630406500402708
215,9.164755734991757e-07,1e-08,5.7223676593502175e-08,0.999924158165806,10.298417287994653,60.0,0.17475284000076838
216,9.58184253429125e-07,1e-08,6.428073117284321e-08,0.9998683723213905,9.706699846130103,60.0,0.1555676143930472
217,9.963211259670545e-07,1e-08,7.220809018385464e-08,0.9997680498234899,8.956250794709085,60.0,0.1384886371393873
218,1.0272985775304634e-06,1e-08,8.11130830789687e-08,0.999596982208694,8.039404392870011,60.0,0.12328467394420663
219,1.0456833840699002e-06,1e-08,9.111627561154892e-08,0.999324536639887,6.976332566483319,60.0,0.10974987654930562
220,1.0439294703969713e-06,1e-08,1.0235310218990263e-07,0.9989487775067155,5.835346712784586,60.0,0.09770099572992252
221,1.0124528502594963e-06,1e-08,1.1497569953977356e-07,0.998554484772781,4.74534014304661,60.0,0.08697490026177834
222,9.442498437724152e-07,1e-08,1.291549665014884e-07,0.9983641478728328,3.8278674270477,60.0,0.0774263682681127
223,8.413582905140871e-07,1e-08,1.4508287784959396e-07,0.9986024165221155,3.1656130253881205,60.0,0.06892612104349698
224,7.176934051326229e-07,1e-08,1.629750834620644e-07,0.9991957123000436,2.770100108089198,60.0,0.061359072734131735
225,5.94235265233331e-07,1e-08,1.830738280295368e-07,0.9996984544156652,2.6089163106498967,60.0,0.05462277217684342
226,4.875626147909444e-07,1e-08,2.0565123083486517e-07,0.9998333013407711,2.643809748126298,60.0,0.04862601580065353
227,4.0471830788070265e-07,1e-08,2.3101297000831593e-07,0.9997602540006365,2.8331241092791526,60.0,0.04328761281083059
228,3.4420034260797134e-07,1e-08,2.595024211399736e-07,0.9997258365396609,3.127664294073231,60.0,0.0385352859371053
229,3.008439170413557e-07,1e-08,2.915053062825176e-07,0.9997764002801173,3.4684950382712723,60.0,0.03430469286314919
230,2.694406186883561e-07,1e-08,3.274549162877728e-07,0.99984996038822,3.814399489351761,60.0,0.030538555088334158
