,C50,KD1,KD2,cod,gamma,k_dissD,muD
103,4.645737711007916e-09,1e-08,1.4174741629268054e-08,0.9996069144469818,1.166055268360596,10.0,0.7054802310718643
104,4.884590347598371e-09,1e-08,1.5922827933410923e-08,0.9996171908756372,1.1632928384537988,10.0,0.6280291441834253
105,5.124582320851868e-09,1e-08,1.788649529057435e-08,0.9996302269290946,1.1597280963541332,10.0,0.5590810182512224
106,5.364282428258257e-09,1e-08,2.0092330025650475e-08,0.9996448143991908,1.1555511202340796,10.0,0.497702356433211
107,5.6028835043180365e-09,1e-08,2.2570197196339203e-08,0.9996611678093714,1.1507722610995592,10.0,0.44306214575838804
108,5.83980440115572e-09,1e-08,2.535364493970112e-08,0.999679731740014,1.1453608475978034,10.0,0.39442060594376555
109,6.073743111271449e-09,1e-08,2.8480358684358016e-08,0.9996995152452928,1.1394856696131541,10.0,0.35111917342151316
110,6.303886349921105e-09,1e-08,3.199267137797384e-08,0.9997205094933507,1.133188876565335,10.0,0.3125715849688236
111,6.529843618049313e-09,1e-08,3.593813663804628e-08,0.9997430040534371,1.1264508452463857,10.0,0.2782559402207124
112,6.750660788391184e-09,1e-08,4.0370172585965546e-08,0.9997663524323057,1.119384713057405,10.0,0.24770763559917108
113,6.965547816258454e-09,1e-08,4.534878508128582e-08,0.9997900574857638,1.112081455308335,10.0,0.22051307399030456
114,7.173942814472792e-09,1e-08,5.094138014816379e-08,0.9998138180252666,1.1045915823861194,10.0,0.19630406500402708
115,7.375343601022035e-09,1e-08,5.7223676593502175e-08,0.9998372432274686,1.096973181042906,10.0,0.17475284000076838
116,7.56964294789281e-09,1e-08,6.428073117284321e-08,0.9998601863496973,1.0892279204065811,10.0,0.1555676143930472
117,7.756325734782625e-09,1e-08,7.220809018385464e-08,0.9998819628546807,1.0814444962788525,10.0,0.1384886371393873
118,7.935013800230016e-09,1e-08,8.11130830789687e-08,0.9999020055833708,1.0736838828654849,10.0,0.12328467394420663
119,8.105526886179039e-09,1e-08,9.111627561154892e-08,0.9999198250185043,1.0659888612026618,10.0,0.10974987654930562
120,8.267761407711673e-09,1e-08,1.0235310218990263e-07,0.9999349372625356,1.058396838488578,10.0,0.09770099572992252
121,8.42169580014169e-09,1e-08,1.1497569953977356e-07,0.999946882881903,1.0509360613063612,10.0,0.08697490026177834
122,8.567333971691876e-09,1e-08,1.291549665014884e-07,0.9999551929537752,1.0436416032594096,10.0,0.0774263682681127
123,8.704764511384247e-09,1e-08,1.4508287784959396e-07,0.9999594494423372,1.0365346461473506,10.0,0.06892612104349698
124,8.834182102494734e-09,1e-08,1.629750834620644e-07,0.9999593003228404,1.0296295967051932,10.0,0.061359072734131735
125,8.955798535559587e-09,1e-08,1.830738280295368e-07,0.9999544480306851,1.0229428539723284,10.0,0.05462277217684342
126,9.069726717726873e-09,1e-08,2.0565123083486517e-07,0.999944495985967,1.0164965835451774,10.0,0.04862601580065353
127,9.176375078701869e-09,1e-08,2.3101297000831593e-07,0.9999293508060378,1.0102852823364818,10.0,0.04328761281083059
128,9.275872336838334e-09,1e-08,2.595024211399736e-07,0.9999087034687576,1.0043314505664114,10.0,0.0385352859371053
129,9.36854287963187e-09,1e-08,2.915053062825176e-07,0.999882425614289,0.9986339618993424,10.0,0.03430469286314919
130,9.454688733265423e-09,1e-08,3.274549162877728e-07,0.9998504279651103,0.9931969998003537,10.0,0.030538555088334158
131,9.534618878072362e-09,1e-08,3.6783797718286325e-07,0.9998126772739867,0.988020648745461,10.0,0.027185882427329413
132,9.608642593806133e-09,1e-08,4.132012400115337e-07,0.9997691550500352,0.9831030639981362,10.0,0.02420128264794382
133,9.677128361432938e-09,1e-08,4.64158883361278e-07,0.9997199242358129,0.9784365331549084,10.0,0.021544346900318832
134,9.740359339183595e-09,1e-08,5.214008287999684e-07,0.9996650717146438,0.9740195707334869,10.0,0.01917910261672489
135,9.798680805016463e-09,1e-08,5.857020818056667e-07,0.9996047335588525,0.9698435092230653,10.0,0.017073526474706904
136,9.852355882013128e-09,1e-08,6.579332246575679e-07,0.9995390481288479,0.9659074308482375,10.0,0.01519911082952934
137,9.901745652239215e-09,1e-08,7.390722033525779e-07,0.9994682237583301,0.962196428408098,10.0,0.013530477745798068
138,9.94709776724085e-09,1e-08,8.302175681319744e-07,0.9993924097663617,0.9587059976542773,10.0,0.012045035402587823
139,9.98870999496731e-09,1e-08,9.326033468832199e-07,0.9993119082367754,0.9554279186128718,10.0,0.010722672220103232
140,1.0026842976699396e-08,1e-08,1.0476157527896652e-06,0.9992268730961451,0.9523523332658838,10.0,0.009545484566618337
141,1.0061784079635e-08,1e-08,1.1768119524349978e-06,0.9991377078585625,0.9494684893837133,10.0,0.008497534359086447
142,1.0093746809128796e-08,1e-08,1.3219411484660288e-06,0.9990445282733265,0.9467688246801059,10.0,0.00756463327554629
143,1.012293385862209e-08,1e-08,1.4849682622544653e-06,0.9989477540458326,0.9442483963330169,10.0,0.00673415065775082
144,1.0149610021830949e-08,1e-08,1.6681005372000593e-06,0.9988476377528732,0.9418926678042301,10.0,0.005994842503189408
145,1.0173939943598264e-08,1e-08,1.873817422860383e-06,0.9987444852101731,0.9396962261927521,10.0,0.005336699231206312
